,765,0,0,1,0,0,,1001,5001,ff,StartDiagnosticSession.DefaultSession
,765,0,0,1,0,0,,1002,5002,ff,StartDiagnosticSession.ProgrammingSession
,765,0,0,1,0,0,,1003,5003,ff,StartDiagnosticSession.ExtendedDiagnosticSession
,765,0,0,1,0,0,,14FFFFFF,54FFFFFF,ff,ClearDiagnosticInformation.All
,765,16,23,1,0,0,,1901FF,5901FF,ff,DTCStatusAvailabilityMask
,765,24,31,1,0,0,,1901FF,5901FF,ff,DTCFormatIdentifier
,765,32,47,1,0,0,,1901FF,5901FF,ff,DTCCount
,765,16,23,1,0,0,,1902FF,5902FF,ff,DTCStatusAvailabilityMask
,765,24,31,1,0,0,,220357,620357,ff,RKE_BTN_1_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF;3:RKE_BACKDOOR_OR_TRUNK
,765,24,31,1,0,0,,220358,620358,ff,RKE_BTN_2_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF;3:RKE_BACKDOOR_OR_TRUNK
,765,24,31,1,0,0,,220359,620359,ff,RKE_BTN_3_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF;3:RKE_BACKDOOR_OR_TRUNK
,765,24,31,1,0,0,,22035A,62035A,ff,RKE_BTN_4_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF;3:RKE_BACKDOOR_OR_TRUNK
,765,24,31,1,0,0,,22035B,62035B,ff,RKE_BTN_5_PRESS_CF,0:RKE_NO_FEATURE;1:RKE_UNLOCK;2:RKE_LOCK;4:RKE_PANIC;5:RKE_PSD_RH;6:RKE_PSD_LH;7:RKE_REMOTE_LIGHTING;8:RKE_RES;9:RKE_ROOF;3:RKE_BACKDOOR_OR_TRUNK
,765,24,24,1,0,0,,22035C,62035C,ff,RKE_ENABLE_IGN_ON_CF,1:true;0:false
,765,24,24,1,0,0,,22035D,62035D,ff,IGN_SAVER_DISP_AUTH_CF,1:true;0:false
,765,24,24,1,0,0,,22035E,62035E,ff,PLANT_START_SEQ_INHIBITION_CF,1:true;0:false
,765,24,39,.01,0,2,sec,22035F,62035F,ff,MAX_TURN_POWER_LEVEL_X_ON_TM_CF
,765,24,31,1,0,0,km/h,220360,620360,ff,SPEED_THRESHOLD_FOR_IGN_CF
,765,24,31,1,0,0,km/h,220361,620361,ff,ALWS_SPEED_THRESH_CF
,765,24,24,1,0,0,,220362,620362,ff,ALWS_CDL_ACTIV_FB_FLASHERS_CF,1:true;0:false
,765,24,31,1,0,0,,220363,620363,ff,AUTO_LOCK_ACTIVATION_INITIAL_CF
,765,24,39,.01,0,2,sec,220364,620364,ff,AUTO_LOCK_LONG_PRESS_CDL_TM_CF
,765,24,24,1,0,0,,220365,620365,ff,AUTO_LOCK_WITH_SPEED_OR_PRANGE_CF,1:true;0:false
,765,24,24,1,0,0,,220366,620366,ff,AUTO_RELOCK_BY_TIMEOUT_CF,1:true;0:false
,765,24,24,1,0,0,,220367,620367,ff,AUTO_RELOCK_ACTIVATION_INITIAL_CF,1:true;0:false
,765,24,31,10,0,0,ms,220368,620368,ff,BACKDOOR_OR_TRUNK_RELEASE_TM_CF
,765,24,24,1,0,0,,220369,620369,ff,BACKDOOR_OR_TRUNK_INSIDE_OPENER_SW_CF,1:true;0:false
,765,24,24,1,0,0,,22036A,62036A,ff,CDL_BACKUP_LOCK_CF,1:true;0:false
,765,24,39,.01,0,2,sec,22036B,62036B,ff,CDL_BACKUP_LOCK_TM_CF
,765,24,31,1,0,0,%,22036C,62036C,ff,CDL_DAYTIME_LED_DUTY_CYCLE_CF
,765,24,31,1,0,0,%,22036D,62036D,ff,CDL_NIGHTTIME_LED_DUTY_CYCLE_CF
,765,24,24,1,0,0,,22036E,62036E,ff,CHILD_LOCK_CF,1:true;0:false
,765,24,24,1,0,0,,22036F,62036F,ff,CHILD_LOCK_SWITCH_REVERSE_CF,1:true;0:false
,765,24,31,1,0,0,,220370,620370,ff,CRASH_DETECTION_CF
,765,24,39,.01,0,2,sec,220371,620371,ff,CRASH_UNLOCK_DELAY_AFTER_DETECTION_TM_CF
,765,24,24,1,0,0,,220373,620373,ff,DOUBLE_OVERRIDE_CF,1:true;0:false
,765,24,31,1,0,0,km/h,220374,620374,ff,DOOR_WARNING_SPEED_THRESH_CF
,765,24,24,1,0,0,,220375,620375,ff,DRIVER_ON_RIGHT_HAND_SIDE_CF,1:true;0:false
,765,24,24,1,0,0,,220376,620376,ff,HORN_BEEP_AT_LOCK_CF,1:true;0:false
,765,24,24,1,0,0,,220377,620377,ff,LOCK_KNOB_CF,1:true;0:false
,765,24,24,1,0,0,,220379,620379,ff,POWER_BACK_DOOR_CF,1:true;0:false
,765,24,24,1,0,0,,22037B,62037B,ff,RKE_BACKDOOR_OR_TRUNK_OPENING_CF,1:true;0:false
,765,24,24,1,0,0,,22037C,62037C,ff,RTL_DOOR_OPEN_CDL_LOCK_IGN_OFF_CF,1:true;0:false
,765,24,24,1,0,0,,22037D,62037D,ff,RTL_DOOR_OPEN_RKE_LOCK_CF,1:true;0:false
,765,24,24,1,0,0,,22037E,62037E,ff,RTL_PASS_DOOR_OPEN_HANDFREE_LOCK_CF,1:true;0:false
,765,24,24,1,0,0,,22037F,62037F,ff,RTL_WITH_CDL_FEEDBACK_TYPE_CF,1:true;0:false
,765,24,24,1,0,0,,220380,620380,ff,RTL_EXTERNAL_LOCK_FEEDBACK_TYPE_CF,1:true;0:false
,765,24,24,1,0,0,,220381,620381,ff,SELECTOR_CDL_CF,1:true;0:false
,765,24,24,1,0,0,,220382,620382,ff,SILENT_MODE_CF,1:true;0:false
,765,24,24,1,0,0,,220383,620383,ff,SILENT_MODE_ACTIVATION_INITIAL_CF,1:true;0:false
,765,24,24,1,0,0,,220384,620384,ff,SINGLE_DOOR_OPENING_CF,1:true;0:false
,765,24,39,.01,0,2,sec,220385,620385,ff,SDO_UNLOCK_ALL_TM_CF
,765,24,24,1,0,0,,220386,620386,ff,SUPERLOCK_RKE_CF,1:true;0:false
,765,24,24,1,0,0,,220387,620387,ff,SUPERLOCK_HANDSFREE_CF,1:true;0:false
,765,24,24,1,0,0,,220388,620388,ff,TRUNK_SEPARATED_MNGT_CF,1:true;0:false
,765,24,24,1,0,0,,220389,620389,ff,TRUNK_UNLOCK_LOGIC_CF,1:true;0:false
,765,24,24,1,0,0,,22038A,62038A,ff,TRUNK_CANCEL_SW_CF,1:true;0:false
,765,24,24,1,0,0,,22038B,62038B,ff,STOP_AND_START_CF,1:true;0:false
,765,24,31,10,0,0,ms,22038C,62038C,ff,CLUTCH_DELAY_TM_CF
,765,24,39,.01,0,2,sec,22038D,62038D,ff,FR_WASH_PROLONGATION_MAX_TM_CF
,765,24,39,.01,0,2,sec,22038E,62038E,ff,HEADLAMPWASHING_TM_CF
,765,24,31,.01,0,2,-,22038F,62038F,ff,CORRECTING_INT_TIME_CF.0
,765,32,39,.01,0,2,-,22038F,62038F,ff,CORRECTING_INT_TIME_CF.1
,765,40,47,.01,0,2,-,22038F,62038F,ff,CORRECTING_INT_TIME_CF.2
,765,48,55,.01,0,2,-,22038F,62038F,ff,CORRECTING_INT_TIME_CF.3
,765,24,31,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.0
,765,32,39,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.1
,765,40,47,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.2
,765,48,55,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.3
,765,56,63,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.4
,765,64,71,1,0,0,km/h,220390,620390,ff,FRONT_WIPER_INT_SPEED_THRESH_CF.5
,765,24,39,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.0
,765,40,55,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.1
,765,56,71,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.2
,765,72,87,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.3
,765,88,103,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.4
,765,104,119,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.5
,765,120,135,.01,0,2,sec,220391,620391,ff,STANDARD_INT_TIME_TM_CF.6
,765,24,24,1,0,0,,220392,620392,ff,WIPER_WITH_SPEED_CF,1:true;0:false
,765,24,31,1,0,0,,220393,620393,ff,SENSOR_RECOGNITION_CF
,765,24,39,1,0,0,,220394,620394,ff,AUTO_LIGHT_SENSITIVITY_CF
,765,24,39,10,0,0,ms,220395,620395,ff,RKE_PSD_L_LONG_TM_CF
,765,24,39,10,0,0,ms,220396,620396,ff,RKE_PSD_R_LONG_TM_CF
,765,24,39,10,0,0,ms,220397,620397,ff,RKE_REMOTE_LIGHT_LONG_TM_CF
,765,24,39,10,0,0,ms,220398,620398,ff,RKE_ROOF_LONG_TM_CF
,765,24,39,10,0,0,ms,220399,620399,ff,RKE_RES_LONG_TM_CF
,765,24,39,10,0,0,ms,22039A,62039A,ff,RKE_TRUNK_LONG_TM_CF
,765,24,39,10,0,0,ms,22039B,62039B,ff,RKE_LOCK_LONG_TM_CF
,765,24,39,10,0,0,ms,22039C,62039C,ff,RKE_UNLOCK_LONG_TM_CF
,765,24,39,10,0,0,ms,22039D,62039D,ff,RKE_LOCK_UNLOCK_VERYLG_TM_CF
,765,24,39,.01,0,2,sec,22039E,62039E,ff,AUTO_RELOCK_TIMEOUT_TM_CF
,765,24,31,1,0,0,,22039F,62039F,ff,AUTO_UNLOCK_ACTIVATION_INITIAL_CF
,765,24,24,1,0,0,,2203A0,6203A0,ff,AUTO_UNLOCK_CF,1:true;0:false
,765,24,31,10,0,0,ms,2203A1,6203A1,ff,DOORLOCK_ACTUATORS_TM_CF
,765,24,39,.01,0,2,sec,2203A2,6203A2,ff,IGN_ON_TIMEOUT_FOR_AUTO_LOCK_CHANGE_TM_CF
,765,24,31,1,0,0,,2203A3,6203A3,ff,IKEY_BUZZER_LOCK_CF
,765,24,31,1,0,0,,2203A4,6203A4,ff,IKEY_BUZZER_UNLOCK_CF
,765,24,31,1,0,0,,2203A5,6203A5,ff,RTL_DOOR_OPEN_CDL_LOCK_IGN_ON_CF
,765,24,24,1,0,0,,2203A6,6203A6,ff,SDO_ACTIVATION_INITIAL_CF,1:true;0:false
,765,24,31,1,0,0,,2203A7,6203A7,ff,ETA_BUMPER_CF,0:ETA_BUMPER_0;1:ETA_BUMPER_1;2:ETA_BUMPER_2;3:ETA_BUMPER_3;4:ETA_BUMPER_4;5:ETA_BUMPER_5;6:ETA_BUMPER_6;7:ETA_BUMPER_7;8:ETA_BUMPER_8;9:ETA_BUMPER_9;10:ETA_BUMPER_10;11:ETA_BUMPER_11;12:ETA_BUMPER_12;13:ETA_BUMPER_13;14:ETA_BUMPER_14;15:ETA_BUMPER_15
,765,24,39,.01,0,2,sec,2203A8,6203A8,ff,PRM_IMMEDIATE_TIME_TM_CF
,765,24,39,1,0,0,min,2203A9,6203A9,ff,PRM_WAKE_UP_TIME_TM_CF
,765,24,55,1,0,0,,2203AA,6203AA,4ff,PRM_ADDITIONNAL_TIME_FOR_TM_CF
,765,24,55,1,0,0,,2203AB,6203AB,4ff,GLOBAL_TIME_S
,765,24,39,1,0,0,min,2203AC,6203AC,ff,TECHNICAL_WAKEUP_PERIOD_TM_CF
,765,24,24,1,0,0,,2203AD,6203AD,ff,ELECTRICAL_VEH_CF,1:true;0:false
,765,24,24,1,0,0,,2203AE,6203AE,ff,DTC_CHILDLOCK_02_CF,1:true;0:false
,765,24,24,1,0,0,,2203AF,6203AF,ff,DTC_CLUTCH_END_SW_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203B0,6203B0,ff,DTC_CLUTCH_START_SW_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203B1,6203B1,ff,DTC_CLUTCH_START_SW_24_CF,1:true;0:false
,765,24,24,1,0,0,,2203B2,6203B2,ff,DTC_COMBI_SWITCH_01_CF,1:true;0:false
,765,24,24,1,0,0,,2203B3,6203B3,ff,DTC_COMBI_SWITCH_64_CF,1:true;0:false
,765,24,24,1,0,0,,2203B4,6203B4,ff,DTC_DI_FR_SR_LEFT_18_CF,1:true;0:false
,765,24,24,1,0,0,,2203B5,6203B5,ff,DTC_DI_FR_SR_RIGHT_18_CF,1:true;0:false
,765,24,24,1,0,0,,2203B6,6203B6,ff,DTC_DI_RR_LEFT_18_CF,1:true;0:false
,765,24,24,1,0,0,,2203B7,6203B7,ff,DTC_DI_RR_RIGHT_18_CF,1:true;0:false
,765,24,24,1,0,0,,2203B8,6203B8,ff,DTC_DONGLE_4A_CF,1:true;0:false
,765,24,24,1,0,0,,2203B9,6203B9,ff,DTC_DRIVER_SEAT_BELT_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203BA,6203BA,ff,DTC_DRIVER_SEAT_BELT_CONF_55_CF,1:true;0:false
,765,24,24,1,0,0,,2203BB,6203BB,ff,DTC_ETA_04_CF,1:true;0:false
,765,24,24,1,0,0,,2203BC,6203BC,ff,DTC_MASTER_MOTOR_96_CF,1:true;0:false
,765,24,24,1,0,0,,2203BD,6203BD,ff,DTC_MOTOR_COMM_08_CF,1:true;0:false
,765,24,24,1,0,0,,2203BE,6203BE,ff,DTC_RAIN_SENSOR_49_CF,1:true;0:false
,765,24,24,1,0,0,,2203BF,6203BF,ff,DTC_SLAVE_MOTOR_96_CF,1:true;0:false
,765,24,24,1,0,0,,2203C0,6203C0,ff,DTC_ST_CUT_RELAY_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203C1,6203C1,ff,DTC_ST_CUT_RELAY_24_CF,1:true;0:false
,765,24,24,1,0,0,,2203C2,6203C2,ff,DTC_STOP_PEDAL_01_CF,1:true;0:false
,765,24,24,1,0,0,,2203C3,6203C3,ff,DTC_STOP_PEDAL_02_CF,1:true;0:false
,765,24,24,1,0,0,,2203C4,6203C4,ff,DTC_STOP_PEDAL_SW1_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203C5,6203C5,ff,DTC_STOP_PEDAL_SW1_24_CF,1:true;0:false
,765,24,24,1,0,0,,2203C6,6203C6,ff,DTC_STOP_PEDAL_SW2_23_CF,1:true;0:false
,765,24,24,1,0,0,,2203C7,6203C7,ff,DTC_STOP_PEDAL_SW2_24_CF,1:true;0:false
,765,24,24,1,0,0,,2203C8,6203C8,ff,DTC_WIPER_TEACHIN_06_CF,1:true;0:false
,765,24,39,1,0,0,min,2203C9,6203C9,ff,PRM_MIN_TIME_TO_SLEEP_TM_CF
,765,24,24,1,0,0,,2203CA,6203CA,ff,TWILIGHT_ON_CUST_CF,1:true;0:false
,765,24,31,1,0,0,,2203CB,6203CB,ff,AUTO_LIGHT_TIMING_USER_CF,0:ALTU_VARIATION_1;1:ALTU_VARIATION_2;2:ALTU_VARIATION_3;3:ALTU_VARIATION_4
,765,24,39,1,0,0,lux,2203CC,6203CC,ff,PL_ON_THRESH_CF.0
,765,40,55,1,0,0,lux,2203CC,6203CC,ff,PL_ON_THRESH_CF.1
,765,56,71,1,0,0,lux,2203CC,6203CC,ff,PL_ON_THRESH_CF.2
,765,72,87,1,0,0,lux,2203CC,6203CC,ff,PL_ON_THRESH_CF.3
,765,24,39,1,0,0,lux,2203CD,6203CD,ff,PL_OFF_THRESH_CF.0
,765,40,55,1,0,0,lux,2203CD,6203CD,ff,PL_OFF_THRESH_CF.1
,765,56,71,1,0,0,lux,2203CD,6203CD,ff,PL_OFF_THRESH_CF.2
,765,72,87,1,0,0,lux,2203CD,6203CD,ff,PL_OFF_THRESH_CF.3
,765,24,39,1,0,0,lux,2203CE,6203CE,ff,QUICK_PL_ON_THRESH_CF.0
,765,40,55,1,0,0,lux,2203CE,6203CE,ff,QUICK_PL_ON_THRESH_CF.1
,765,56,71,1,0,0,lux,2203CE,6203CE,ff,QUICK_PL_ON_THRESH_CF.2
,765,72,87,1,0,0,lux,2203CE,6203CE,ff,QUICK_PL_ON_THRESH_CF.3
,765,24,39,1,0,0,m,2203CF,6203CF,ff,PL_ON_DELAY_DISTANCE_CF.0
,765,40,55,1,0,0,m,2203CF,6203CF,ff,PL_ON_DELAY_DISTANCE_CF.1
,765,56,71,1,0,0,m,2203CF,6203CF,ff,PL_ON_DELAY_DISTANCE_CF.2
,765,72,87,1,0,0,m,2203CF,6203CF,ff,PL_ON_DELAY_DISTANCE_CF.3
,765,24,39,1,0,0,lux,2203D0,6203D0,ff,LO_ON_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D0,6203D0,ff,LO_ON_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D0,6203D0,ff,LO_ON_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D0,6203D0,ff,LO_ON_THRESH_CF.3
,765,24,39,1,0,0,lux,2203D1,6203D1,ff,LO_OFF_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D1,6203D1,ff,LO_OFF_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D1,6203D1,ff,LO_OFF_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D1,6203D1,ff,LO_OFF_THRESH_CF.3
,765,24,39,1,0,0,lux,2203D2,6203D2,ff,QUICK_LO_ON_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D2,6203D2,ff,QUICK_LO_ON_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D2,6203D2,ff,QUICK_LO_ON_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D2,6203D2,ff,QUICK_LO_ON_THRESH_CF.3
,765,24,39,1,0,0,lux,2203D3,6203D3,ff,QUICK_LO_OFF_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D3,6203D3,ff,QUICK_LO_OFF_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D3,6203D3,ff,QUICK_LO_OFF_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D3,6203D3,ff,QUICK_LO_OFF_THRESH_CF.3
,765,24,39,1,0,0,m,2203D4,6203D4,ff,LO_ON_DELAY_DISTANCE_CF.0
,765,40,55,1,0,0,m,2203D4,6203D4,ff,LO_ON_DELAY_DISTANCE_CF.1
,765,56,71,1,0,0,m,2203D4,6203D4,ff,LO_ON_DELAY_DISTANCE_CF.2
,765,72,87,1,0,0,m,2203D4,6203D4,ff,LO_ON_DELAY_DISTANCE_CF.3
,765,24,39,1,0,0,m,2203D5,6203D5,ff,LO_OFF_DELAY_DISTANCE_CF.0
,765,40,55,1,0,0,m,2203D5,6203D5,ff,LO_OFF_DELAY_DISTANCE_CF.1
,765,56,71,1,0,0,m,2203D5,6203D5,ff,LO_OFF_DELAY_DISTANCE_CF.2
,765,72,87,1,0,0,m,2203D5,6203D5,ff,LO_OFF_DELAY_DISTANCE_CF.3
,765,24,39,1,0,0,lux,2203D6,6203D6,ff,ENHANCE_LO_ON_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D6,6203D6,ff,ENHANCE_LO_ON_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D6,6203D6,ff,ENHANCE_LO_ON_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D6,6203D6,ff,ENHANCE_LO_ON_THRESH_CF.3
,765,24,39,1,0,0,lux,2203D7,6203D7,ff,ENHANCE_LO_OFF_THRESH_CF.0
,765,40,55,1,0,0,lux,2203D7,6203D7,ff,ENHANCE_LO_OFF_THRESH_CF.1
,765,56,71,1,0,0,lux,2203D7,6203D7,ff,ENHANCE_LO_OFF_THRESH_CF.2
,765,72,87,1,0,0,lux,2203D7,6203D7,ff,ENHANCE_LO_OFF_THRESH_CF.3
,765,24,39,.01,0,2,sec,2203D8,6203D8,ff,ALS_REQUEST_OFF_FILTER_TM_CF
,765,24,55,1,0,0,,2203D9,6203D9,4ff,DELAY_AFTER_ENGINE_OFF_TM_CF
,765,24,31,1,0,0,,2203DA,6203DA,ff,LIGHT_SENSOR_CF,0:MPU_STATUS_LIGHT_CF_1;1:MPU_STATUS_LIGHT_CF_2;2:MPU_STATUS_LIGHT_CF_3;3:MPU_STATUS_LIGHT_CF_4;4:MPU_STATUS_LIGHT_CF_5;5:MPU_STATUS_LIGHT_CF_6;6:MPU_STATUS_LIGHT_CF_7;7:MPU_STATUS_LIGHT_CF_8;8:MPU_STATUS_LIGHT_CF_9;9:MPU_STATUS_LIGHT_CF_10;10:MPU_STATUS_LIGHT_CF_11;11:MPU_STATUS_LIGHT_CF_12;12:MPU_STATUS_LIGHT_CF_13;13:MPU_STATUS_LIGHT_CF_14;14:MPU_STATUS_LIGHT_CF_15;15:MPU_STATUS_LIGHT_CF_16
,765,24,31,1,0,0,,2203DB,6203DB,ff,REAR_TAIL_W_DRL_CF,0:W_NO_REAR_TAIL_BY_DAY;1:W_REAR_TAIL_ON_BY_DAY;2:W_REAR_TAIL_AND_PLATE_ON_BY_DAY
,765,24,24,1,0,0,,2203DC,6203DC,ff,E_B_REAR_FOG_WITHOUT_PWM_1_CF,1:true;0:false
,765,24,24,1,0,0,,2203DD,6203DD,ff,E_B_STOP_WITHOUT_PWM_2_CF,1:true;0:false
,765,24,24,1,0,0,,2203DE,6203DE,ff,E_B_STOP_WITHOUT_PWM_1_CF,1:true;0:false
,765,24,39,.01,0,2,sec,2203DF,6203DF,ff,MAX_ENGINE_START_SEQ_TM_CF
,765,24,24,1,0,0,,2203E0,6203E0,ff,HF_START_CAR_SECURED_ACTIV_CF,1:true;0:false
,765,24,24,1,0,0,,2203E1,6203E1,ff,RKE_BACKDOOR_UNLOCK_CF,1:true;0:false
,765,24,31,1,0,0,km/h,2203E2,6203E2,ff,MASTER_DOOR_SPEED_THRESH_CF
,765,24,24,1,0,0,,2203E3,6203E3,ff,DTC_LIGHT_SENSOR_49_CF,1:true;0:false
,765,24,31,1,0,0,,2203E4,6203E4,ff,WIPER_LINK_USER_CF,0:WLU_WITHOUT;1:WLU_LINKED_LOW_HIGH;2:WLU_LINKED_INT_AUTO_LOW_HIGH
,765,24,39,10,0,0,ms,2203E5,6203E5,ff,RKE_PANIC_LONG_TM_CF
,765,24,31,1,0,0,,2203E6,6203E6,ff,VERLOG_CF,1:VERLOG_MG;0:VERLOG_ICE;2:VERLOG_SED;3:VERLOG_LCB
,765,24,24,1,0,0,,2203E7,6203E7,ff,BUZZER_AT_TRUNK_OPENING_CF,1:true;0:false
,765,24,31,1,0,0,,2203E8,6203E8,ff,LOCK_UNLOCK_VERYLG_PRESS_CF
,765,24,55,1,0,0,,2203E9,6203E9,4ff,IMMO_DURATION_SA_UNLOCKED_TIME_OUT_TM_CF
,765,24,24,1,0,0,,2203EA,6203EA,ff,IMMO_OFFBOARD_PAIRING_CF,1:true;0:false
,765,24,39,1.66666666666667E-04,0,3,min,2203EB,6203EB,ff,IMMO_TIMEOUT_AFTER_SALES_MODE_TM_CF
,765,24,39,1.66666666666667E-04,0,3,min,2203EC,6203EC,ff,IMMO_TIMEOUT_REWORK_MODE_TM_CF
,765,24,24,1,0,0,,2203ED,6203ED,ff,MODE_APP_CF,1:true;0:false
,765,24,24,1,0,0,,2203EE,6203EE,ff,DELIVERY_MODE_LEVEL1_DIAG_S,1:true;0:false
,765,24,24,1,0,0,,2203EF,6203EF,ff,WITH_SR_CF,1:true;0:false
,765,24,24,1,0,0,,2203F0,6203F0,ff,VERLOG_US_CF,1:true;0:false
,765,24,24,1,0,0,,2203F1,6203F1,ff,TRP_RESTRICTED_CF,1:true;0:false
,765,24,24,1,0,0,,2203F2,6203F2,ff,TPMS_DEBUG_CF,1:true;0:false
,765,24,24,1,0,0,,2203F3,6203F3,ff,WITH_CCP_CF,1:true;0:false
,765,24,24,1,0,0,,2203F4,6203F4,ff,WITH_SCP_CF,1:true;0:false
,765,24,24,1,0,0,,2203F5,6203F5,ff,DTC_EEPROM_46_CF,1:true;0:false
,765,24,24,1,0,0,,2203F6,6203F6,ff,DTC_RAM_44_CF,1:true;0:false
,765,24,24,1,0,0,,2203F7,6203F7,ff,DTC_REGISTERS_43_CF,1:true;0:false
,765,24,24,1,0,0,,2203F8,6203F8,ff,DTC_ROM_45_CF,1:true;0:false
,765,24,24,1,0,0,,2203F9,6203F9,ff,DTC_TRANSPONDER_31_CF,1:true;0:false
,765,24,24,1,0,0,,2203FA,6203FA,ff,DTC_BCM_APV_CODE_68_CF,1:true;0:false
,765,24,24,1,0,0,,2203FB,6203FB,ff,TRP_PAIRED_CID_CTRL_CF,1:true;0:false
,765,24,39,.01,0,2,sec,2203FC,6203FC,ff,IMMO_TIME_OUT_LEARNING_KEY_TM_CF
,765,24,24,1,0,0,,2203FD,6203FD,ff,LOCK_CRYPTO_PAGE_CF,1:true;0:false
,765,24,39,.01,0,2,Volt,2203FE,6203FE,ff,C3D_PWM_LIGHTING_SYSTEM_X_CF.0
,765,40,55,.01,0,2,Volt,2203FE,6203FE,ff,C3D_PWM_LIGHTING_SYSTEM_X_CF.1
,765,56,71,.01,0,2,Volt,2203FE,6203FE,ff,C3D_PWM_LIGHTING_SYSTEM_X_CF.2
,765,72,87,.01,0,2,Volt,2203FE,6203FE,ff,C3D_PWM_LIGHTING_SYSTEM_X_CF.3
,765,24,39,.01,0,2,Volt,2203FF,6203FF,ff,C1D_PWM_LIGHTING_SYSTEM_X_CF.0
,765,40,55,.01,0,2,Volt,2203FF,6203FF,ff,C1D_PWM_LIGHTING_SYSTEM_X_CF.1
,765,56,71,.01,0,2,Volt,2203FF,6203FF,ff,C1D_PWM_LIGHTING_SYSTEM_X_CF.2
,765,72,87,.01,0,2,Volt,2203FF,6203FF,ff,C1D_PWM_LIGHTING_SYSTEM_X_CF.3
,765,24,39,.01,0,2,Volt,220400,620400,ff,C2D_PWM_LIGHTING_SYSTEM_X_CF.0
,765,40,55,.01,0,2,Volt,220400,620400,ff,C2D_PWM_LIGHTING_SYSTEM_X_CF.1
,765,56,71,.01,0,2,Volt,220400,620400,ff,C2D_PWM_LIGHTING_SYSTEM_X_CF.2
,765,72,87,.01,0,2,Volt,220400,620400,ff,C2D_PWM_LIGHTING_SYSTEM_X_CF.3
,765,24,31,1,0,0,%,220401,620401,ff,C1D_PWM_LIGHTING_SYSTEM_Y_CF.0
,765,32,39,1,0,0,%,220401,620401,ff,C1D_PWM_LIGHTING_SYSTEM_Y_CF.1
,765,40,47,1,0,0,%,220401,620401,ff,C1D_PWM_LIGHTING_SYSTEM_Y_CF.2
,765,48,55,1,0,0,%,220401,620401,ff,C1D_PWM_LIGHTING_SYSTEM_Y_CF.3
,765,24,31,1,0,0,%,220402,620402,ff,C2D_PWM_LIGHTING_SYSTEM_Y_CF.0
,765,32,39,1,0,0,%,220402,620402,ff,C2D_PWM_LIGHTING_SYSTEM_Y_CF.1
,765,40,47,1,0,0,%,220402,620402,ff,C2D_PWM_LIGHTING_SYSTEM_Y_CF.2
